text,label
왠지 이번 주 말도 안 되게 어이없네 실화야... ,1
오늘 난 요즘 징그러워 극혐. ,6
정말 아까 너무 공포스러워 도망가고 싶다... ,0
왠지 이번 주 완전 완전 좋다! ,5
갑자기 이번 주 완전 헐! ,1
방금 지금 완전 한기가 돈다... ,0
솔직히 요즘 꽤 고요하다 나쁘지 않다. ,4
정말 이번 주 진짜 기분 좋아 완벽한 하루 ㅎㅎ ,5
갑자기 살짝 짜증나 어휴. ,2
오늘 난 퇴근길에 꽤 안정된다 나쁘지 않다.,4
지금 난 출근하면서 진짜 어메이징하다. ,1
왠지 방금 말도 안 되게 소름 돋는 역겨움 극혐... ,6
솔직히 오늘 굉장히 여유롭다 그냥 이렇게 있고 싶어...,4
지금 난 밤늦게 엄청 꼴 보기 싫다 진짜 ㅠㅠ ,6
하필 지금 출근하면서 말도 안 되게 불안해 정말 싫다?! ,0
진짜 너무 느긋해 괜찮다?! ,4
오늘 난 지금 붕괴 직전. ,2
나 점심 먹고 엄청 괜히 겁난다 도망가고 싶다? ,0
갑자기 아까 한기가 돈다 미치겠네.,0
진짜 아까 너무 릴랙스됐다? ,4
갑자기 너무 혐오스러워 극혐! ,6
방금 말도 안 되게 느긋해 나쁘지 않다 ㅎㅎ ,4
하필 지금 요즘 너무 잔잔해. ,4
솔직히 엄청 기분 좋아 완벽한 하루. ,5
하필 지금 너무 안정된다 괜찮다?! ,4
정말 방금 엄청나게 속상해 혼자 있고 싶어! ,3
지금 난 지금 진짜 행복해 오늘 최고 ㅎㅎ ,5
지금 난 출근하면서 진짜 꼴 보기 싫다 진짜 ㅎㅎ ,6
정말 밤늦게 엄청나게 악몽 꿨어 어떡하지! ,0
솔직히 지금 말도 안 되게 덜덜 떨려 미치겠네?! ,0
갑자기 방금 편안하다...,4
오늘 난 퇴근길에 말도 안 되게 질린다 극혐! ,6
지금 난 퇴근길에 살짝 헐 무슨 일이야. ,1
솔직히 요즘 약간 세상에 내가 방금 본 게 맞아 ㅠㅠ,1
하필 지금 밤늦게 약간 흥이 난다 좋은 일만 가득 ㅎㅎ ,5
오늘 난 오늘 너무 열받아? ,2
지금 난 출근하면서 약간 분노가 치밀어?!,2
갑자기 이번 주 진짜 너무 불쾌해 극혐... ,6
진짜 점심 먹고 약간 진짜 역해 제발 치워줘. ,6
나 방금 엄청나게 대박 ㅠㅠ ,1
진짜 꽤 마음이 아프다 말문이 막혀 ㅎㅎ ,3
지금 난 오늘 엄청 무서워 도망가고 싶다!! ,0
진짜 지금 굉장히 한기가 돈다 죽겠어?! ,0
정말 밤늦게 굉장히 뜻밖이네.,1
나 아까 마음이 아프다 견디기 어렵다! ,3
방금 퇴근길에 살짝 마음이 아프다 ㅠㅠ ,3
정말 이번 주 말도 안 되게 꼴 보기 싫다 ㅠㅠ ,6
방금 밤늦게 굉장히 두렵다 죽겠어 ㅠㅠ ,0
하필 지금 이번 주 완전 와 진짜 놀람 실화야!! ,1
솔직히 진짜 우울해 견디기 어렵다. ,3
진짜 오늘 살짝 마음이 들뜬다 완벽한 하루 ㅠㅠ ,5
정말 퇴근길에 약간 마음이 잔잔해 좋다. ,4
진짜 아까 완전 빡친다. ,2
갑자기 이번 주 진짜 신난다 좋은 일만 가득!! ,5
갑자기 점심 먹고 굉장히 마음이 아프다 견디기 어렵다 ㅠㅠ,3
진짜 아까 엄청 진절머리나 진짜... ,6
나 출근하면서 엄청나게 속 터져 환장하겠네?! ,2
오늘 난 이번 주 진짜 소름 돋아 숨고 싶어. ,0
하필 지금 방금 너무 마음이 편안해 괜찮다?,4
오늘 난 방금 엄청 소름 돋는 역겨움 다시는 보기 싫어 ㅠㅠ ,6
정말 아까 진짜 한기가 돈다 도망가고 싶다? ,0
갑자기 요즘 너무 완전 좋다 좋은 일만 가득? ,5
왠지 아까 한기가 돈다 숨고 싶어!! ,0
정말 아까 굉장히 짜증나 어휴... ,2
왠지 아까 약간 참을 수 없어 그만해 ㅠㅠ ,2
솔직히 출근하면서 살짝 머리가 맑아 좋다. ,4
지금 난 출근하면서 굉장히 질린다. ,6
진짜 밤늦게 너무 어이없네 내가 방금 본 게 맞아 ㅠㅠ,1
방금 요즘 완전 공포스러워 도망가고 싶다 ㅠㅠ ,0
오늘 난 요즘 말도 안 되게 마음이 편안해 ㅠㅠ ,4
나 말도 안 되게 뇌가 쉬는 느낌 좋다 ㅠㅠ ,4
솔직히 방금 엄청나게 무서워 정말 싫다. ,0
진짜 오늘 꽤 한기가 돈다 도망가고 싶다? ,0
갑자기 이번 주 짜릿해 완벽한 하루 ㅎㅎ ,5
방금 밤늦게 살짝 구역질 나 ㅎㅎ ,6
왠지 밤늦게 굉장히 대박 진짜야!! ,1
갑자기 점심 먹고 완전 너무 불쾌해 제발 치워줘?! ,6
오늘 난 아까 완전 가슴이 먹먹해!! ,3
방금 지금 꽤 마음이 들뜬다 좋은 일만 가득? ,5
지금 난 지금 살짝 덜덜 떨려 죽겠어! ,0
나 지금 너무 역겹다?! ,6
정말 밤늦게 엄청나게 비참해!! ,3
지금 난 지금 너무 으스스해 숨고 싶어!! ,0
방금 오늘 무서워 도망가고 싶다... ,0
방금 출근하면서 엄청나게 붕괴 직전 그만해! ,2
지금 난 출근하면서 꽤 허탈하다 어떡하니 ㅎㅎ,3
지금 난 요즘 약간 헐 실화야... ,1
지금 난 이번 주 진짜 너무 불쾌해 진짜 ㅎㅎ ,6
방금 점심 먹고 진짜 덜덜 떨려 미치겠네 ㅎㅎ,0
지금 난 아까 약간 세상에 내가 방금 본 게 맞아...,1
나 방금 굉장히 즐겁다 완벽한 하루. ,5
왠지 퇴근길에 말도 안 되게 속상해 견디기 어렵다... ,3
솔직히 지금 진짜 기분 좋아 오늘 최고 ㅠㅠ ,5
솔직히 오늘 말도 안 되게 편안하다! ,4
갑자기 퇴근길에 엄청나게 섬뜩해 도망가고 싶다?! ,0
오늘 난 엄청 완전 좋다 오늘 최고. ,5
오늘 난 요즘 말도 안 되게 뜻밖이네 내가 방금 본 게 맞아... ,1
방금 오늘 살짝 꼴 보기 싫다 제발 치워줘!! ,6
지금 난 굉장히 무서워 도망가고 싶다!!,0
솔직히 방금 진짜 울컥한다 어떡하니?! ,3
정말 점심 먹고 엄청나게 울컥한다 어떡하니?! ,3
방금 이번 주 엄청 머리가 맑아 그냥 이렇게 있고 싶어 ㅎㅎ,4
갑자기 지금 진짜 뜻밖이네 무슨 일이야! ,1
나 퇴근길에 말도 안 되게 속상해!!,3
정말 방금 굉장히 꼴 보기 싫다 진짜? ,6
진짜 퇴근길에 엄청나게 믿기지 않아 진짜야... ,1
왠지 오늘 완전 뿌듯하다... ,5
방금 밤늦게 꽤 소름 돋는 역겨움 ㅎㅎ ,6
방금 어이없다!!,2
나 출근하면서 엄청나게 기분 좋아 행운이다?! ,5
하필 지금 지금 완전 마음이 아프다 혼자 있고 싶어! ,3
방금 출근하면서 굉장히 속 터져 진짜로! ,2
정말 이번 주 너무 짜증나 어휴? ,2
하필 지금 점심 먹고 완전 한기가 돈다 도망가고 싶다. ,0
갑자기 아까 살짝 마음이 편안해 좋다?,4
정말 방금 살짝 깜짝이야 실화야? ,1
솔직히 살짝 구리다 다시는 보기 싫어 ㅠㅠ ,6
하필 지금 이번 주 완전 이럴 수가 진짜야 ㅠㅠ ,1
하필 지금 오늘 엄청 헐 무슨 일이야? ,1
진짜 오늘 릴랙스됐다 괜찮다. ,4
왠지 요즘 너무 숨이 고른다 나쁘지 않다 ㅎㅎ ,4
방금 오늘 완전 완전 좋다 행운이다. ,5
정말 방금 너무 역겹다 다시는 보기 싫어!! ,6
나 방금 엄청나게 붕괴 직전 환장하겠네? ,2
방금 밤늦게 진짜 비참해 견디기 어렵다?! ,3
나 퇴근길에 엄청나게 포기하고 싶어?! ,3
오늘 난 오늘 약간 성질 난다 환장하겠네... ,2
지금 난 너무 소름 돋는 역겨움 극혐?! ,6
방금 요즘 엄청 날아갈 것 같아 오늘 최고 ㅠㅠ ,5
정말 지금 너무 고요하다! ,4
방금 밤늦게 엄청 악몽 꿨어 어떡하지! ,0
진짜 출근하면서 꽤 공포스러워 숨고 싶어? ,0
지금 난 아까 엄청 마음이 잔잔해 좋다. ,4
왠지 오늘 말도 안 되게 마음이 아프다 정말 ㅎㅎ ,3
하필 지금 방금 진짜 괜히 겁난다 정말 싫다 ㅠㅠ ,0
갑자기 아까 엄청 이럴 수가 실화야?! ,1
나 오늘 엄청나게 속 터져 말이 안 돼 ㅎㅎ ,2
하필 지금 이번 주 굉장히 허전해 정말!! ,3
솔직히 이번 주 약간 차분해 나쁘지 않다...,4
하필 지금 오늘 너무 세상에 ㅠㅠ ,1
지금 난 진짜 설렌다 좋은 일만 가득... ,5
나 완전 속상해 혼자 있고 싶어 ㅠㅠ ,3
솔직히 지금 말도 안 되게 혐오스러워 극혐 ㅠㅠ ,6
정말 퇴근길에 엄청 역겹다 진짜... ,6
솔직히 방금 약간 꼴 보기 싫다 진짜 ㅠㅠ ,6
오늘 난 지금 엄청나게 뜻밖이네 실화야 ㅠㅠ ,1
방금 요즘 너무 성질 난다 어휴 ㅎㅎ,2
솔직히 지금 너무 진짜 역해 다시는 보기 싫어. ,6
오늘 난 출근하면서 엄청나게 마음이 들뜬다... ,5
오늘 난 지금 약간 숨이 고른다?,4
하필 지금 지금 엄청 평온하다 좋다!!,4
지금 난 요즘 엄청 숨이 고른다 좋다 ㅠㅠ ,4
오늘 난 점심 먹고 진짜 진짜 역해 제발 치워줘?! ,6
진짜 방금 굉장히 눈물 난다 어떡하니!! ,3
하필 지금 이번 주 진짜 겁나 죽겠어 ㅎㅎ ,0
솔직히 아까 진짜 어이없네...,1
왠지 점심 먹고 비위 상해 제발 치워줘? ,6
방금 이번 주 꽤 하루가 빛나 완벽한 하루... ,5
진짜 출근하면서 꽤 기분 좋아 완벽한 하루!! ,5
왠지 방금 굉장히 심장이 벌렁거려 정말 싫다? ,0
지금 난 점심 먹고 꽤 차분해 그냥 이렇게 있고 싶어 ㅠㅠ ,4
갑자기 점심 먹고 살짝 미치겠다 어휴!! ,2
정말 오늘 너무 이게 말이 돼 내가 방금 본 게 맞아! ,1
하필 지금 지금 엄청 마음이 편안해 ㅠㅠ ,4
진짜 방금 완전 설렌다 오늘 최고!! ,5
왠지 오늘 너무 즐겁다 오늘 최고!! ,5
나 퇴근길에 말도 안 되게 겁나 도망가고 싶다? ,0
방금 굉장히 두렵다 도망가고 싶다! ,0
정말 지금 굉장히 여유롭다 그냥 이렇게 있고 싶어!! ,4
오늘 난 밤늦게 겁나 죽겠어?,0
오늘 난 이번 주 엄청나게 포기하고 싶어 혼자 있고 싶어! ,3
오늘 난 요즘 완전 대박!!,1
하필 지금 이번 주 말도 안 되게 우울해 견디기 어렵다...,3
나 점심 먹고 진짜 안정된다!! ,4
왠지 퇴근길에 굉장히 참을 수 없어... ,2
오늘 난 오늘 꽤 뜻밖이네 ㅠㅠ ,1
나 이번 주 말도 안 되게 섬뜩해 도망가고 싶다 ㅠㅠ ,0
나 지금 비참해 견디기 어렵다 ㅠㅠ ,3
하필 지금 아까 꽤 이게 말이 돼 진짜야? ,1
왠지 밤늦게 엄청 평온하다? ,4
정말 출근하면서 엄청나게 가슴이 먹먹해 혼자 있고 싶어! ,3
방금 점심 먹고 완전 와 진짜 놀람 실화야?! ,1
진짜 출근하면서 약간 느긋해 그냥 이렇게 있고 싶어... ,4
왠지 방금 너무 겁나 죽겠어 ㅠㅠ ,0
방금 요즘 진짜 소름 돋는 역겨움 진짜?! ,6
지금 난 오늘 약간 겁나 미치겠네 ㅠㅠ,0
갑자기 이번 주 진짜 어메이징하다 무슨 일이야. ,1
진짜 요즘 살짝 뿌듯하다?! ,5
솔직히 오늘 약간 가슴이 먹먹해 말문이 막혀... ,3
갑자기 오늘 약간 공포스러워 죽겠어!! ,0
정말 지금 굉장히 뿌듯하다 오늘 최고? ,5
지금 난 이번 주 굉장히 믿기지 않아 무슨 일이야.,1
갑자기 이번 주 완전 공포스러워 정말 싫다... ,0
지금 난 밤늦게 완전 덜덜 떨려 죽겠어.,0
진짜 약간 속상해 혼자 있고 싶어!! ,3
나 방금 완전 짜릿해 행운이다?!,5
갑자기 너무 완전 좋다 완벽한 하루... ,5
솔직히 오늘 날아갈 것 같아 좋은 일만 가득?! ,5
진짜 지금 화 나 그만해?! ,2
하필 지금 밤늦게 완전 편안하다 좋다. ,4
오늘 난 요즘 너무 구역질 나 극혐! ,6
정말 이번 주 꽤 마음이 아프다. ,3
진짜 이번 주 꽤 깜짝이야 실화야! ,1
왠지 이번 주 너무 붕괴 직전 어휴. ,2
솔직히 방금 꽤 마음이 아프다 견디기 어렵다 ㅠㅠ,3
솔직히 점심 먹고 엄청 가슴이 먹먹해 어떡하니... ,3
지금 난 퇴근길에 엄청나게 버티기 힘들다 어떡하니?! ,3
진짜 퇴근길에 인생 최고야 행운이다. ,5
오늘 난 요즘 말도 안 되게 포기하고 싶어 정말! ,3
진짜 방금 엄청 릴랙스됐다 나쁘지 않다... ,4
정말 아까 진짜 꼴 보기 싫다 극혐 ㅎㅎ,6
오늘 난 아까 말도 안 되게 완전 좋다 행운이다 ㅠㅠ,5
방금 아까 완전 뿌듯하다!,5
오늘 난 퇴근길에 불안해?! ,0
진짜 점심 먹고 완전 행복해 좋은 일만 가득. ,5
나 퇴근길에 약간 날아갈 것 같아 행운이다!! ,5
정말 출근하면서 굉장히 공포스러워?! ,0
지금 난 이번 주 완전 더러워 진짜. ,6
정말 오늘 꽤 비참해 어떡하니?! ,3
나 출근하면서 완전 혐오스러워?! ,6
방금 이번 주 완전 공포스러워 도망가고 싶다! ,0
진짜 방금 말도 안 되게 구역질 나 다시는 보기 싫어! ,6
진짜 오늘 진짜 으스스해 어떡하지? ,0
나 방금 약간 깜짝이야 무슨 일이야!!,1
정말 너무 진짜 화난다 환장하겠네!!,2
진짜 요즘 살짝 비위 상해!! ,6
하필 지금 지금 덜덜 떨려 도망가고 싶다!,0
정말 출근하면서 굉장히 섬뜩해 미치겠네... ,0
하필 지금 오늘 살짝 충격적이야 실화야!!,1
갑자기 지금 약간 울컥한다 견디기 어렵다... ,3
방금 방금 약간 진짜 역해 제발 치워줘 ㅠㅠ,6
정말 포기하고 싶어 견디기 어렵다!,3
왠지 요즘 더러워 극혐. ,6
왠지 퇴근길에 굉장히 차분해 나쁘지 않다!! ,4
오늘 난 오늘 굉장히 가슴이 먹먹해 어떡하니 ㅎㅎ,3
왠지 오늘 말도 안 되게 비참해 혼자 있고 싶어 ㅎㅎ ,3
진짜 속 터져 어휴... ,2
오늘 난 아까 약간 열받아 진짜로... ,2
나 지금 진짜 확 돌아버리겠네 환장하겠네?!,2
하필 지금 아까 말도 안 되게 머리가 맑아 좋다!! ,4
하필 지금 출근하면서 꽤 대박 내가 방금 본 게 맞아!! ,1
오늘 난 요즘 살짝 혐오스러워 극혐?! ,6
하필 지금 퇴근길에 엄청 웃음이 난다!! ,5
방금 요즘 질린다 다시는 보기 싫어 ㅎㅎ ,6
방금 방금 엄청 뇌가 쉬는 느낌!! ,4
하필 지금 지금 약간 어이없네?,1
정말 점심 먹고 너무 어메이징하다 무슨 일이야!! ,1
정말 밤늦게 엄청 무서워 정말 싫다!!,0
왠지 지금 약간 빡친다 진짜로! ,2
나 점심 먹고 완전 악몽 꿨어 도망가고 싶다 ㅠㅠ,0
나 오늘 꽤 역겹다 다시는 보기 싫어? ,6
정말 지금 엄청 포기하고 싶어 혼자 있고 싶어 ㅎㅎ ,3
솔직히 요즘 굉장히 성질 난다 말이 안 돼 ㅎㅎ ,2
솔직히 점심 먹고 어이없네 무슨 일이야 ㅎㅎ ,1
지금 난 출근하면서 너무 꼴 보기 싫다 극혐!! ,6
방금 출근하면서 꽤 참을 수 없어 진짜로 ㅠㅠ ,2
하필 지금 점심 먹고 너무 상상도 못했네 내가 방금 본 게 맞아... ,1
지금 난 지금 마음이 편안해 나쁘지 않다! ,4
나 방금 살짝 어이없다!! ,2
하필 지금 점심 먹고 너무 깜짝이야 무슨 일이야?,1
솔직히 완전 웃음이 난다 ㅠㅠ ,5
오늘 난 출근하면서 진짜 허탈하다 ㅠㅠ ,3
지금 난 밤늦게 너무 상상도 못했네 내가 방금 본 게 맞아 ㅎㅎ,1
갑자기 출근하면서 너무 더러워 제발 치워줘! ,6
정말 방금 말도 안 되게 소름 돋아 어떡하지?! ,0
진짜 이번 주 엄청나게 기분 좋아.,5
진짜 퇴근길에 약간 으스스해 죽겠어? ,0
오늘 난 방금 엄청 울컥한다 혼자 있고 싶어?! ,3
솔직히 방금 진짜 진짜 역해 제발 치워줘 ㅠㅠ ,6
하필 지금 엄청 마음이 편안해 좋다 ㅎㅎ ,4
왠지 밤늦게 심장이 벌렁거려 숨고 싶어 ㅎㅎ ,0
나 이번 주 완전 포기하고 싶어 어떡하니 ㅠㅠ ,3
지금 난 점심 먹고 너무 헐 실화야!!,1
하필 지금 출근하면서 살짝 빡친다 어휴!,2
갑자기 요즘 꽤 소름 돋는 역겨움 다시는 보기 싫어!! ,6
갑자기 지금 엄청나게 숨이 고른다 그냥 이렇게 있고 싶어 ㅠㅠ ,4
정말 아까 속 터져 어휴! ,2
솔직히 엄청나게 덜덜 떨려 정말 싫다! ,0
정말 이번 주 진짜 이게 말이 돼 무슨 일이야? ,1
갑자기 지금 엄청나게 이게 말이 돼 ㅎㅎ ,1
갑자기 아까 완전 심장이 벌렁거려 어떡하지?,0
갑자기 출근하면서 약간 꼴 보기 싫다 진짜? ,6
정말 오늘 소름 돋아 ㅠㅠ ,0
하필 지금 퇴근길에 엄청 인생 최고야 완벽한 하루. ,5
정말 요즘 약간 헐 실화야 ㅎㅎ ,1
오늘 난 퇴근길에 엄청나게 우울해 혼자 있고 싶어!! ,3
솔직히 퇴근길에 말도 안 되게 신난다 좋은 일만 가득 ㅠㅠ ,5
진짜 점심 먹고 살짝 세상에 진짜야 ㅠㅠ ,1
오늘 난 지금 눈물 난다 ㅎㅎ ,3
진짜 퇴근길에 확 돌아버리겠네 왜 저래... ,2
하필 지금 굉장히 열받아 말이 안 돼! ,2
지금 난 출근하면서 완전 안정된다 그냥 이렇게 있고 싶어!! ,4
지금 난 방금 진짜 끝까지 실망이야 진짜로. ,2
정말 출근하면서 꽤 행복해 오늘 최고 ㅠㅠ ,5
하필 지금 방금 미치겠다 왜 저래 ㅠㅠ,2
하필 지금 완전 즐겁다 좋은 일만 가득!! ,5
오늘 난 밤늦게 살짝 소름 돋아 정말 싫다? ,0
하필 지금 퇴근길에 살짝 편안하다 나쁘지 않다? ,4
지금 난 점심 먹고 진짜 버티기 힘들다!!,3
왠지 이번 주 엄청 여유롭다 좋다 ㅎㅎ ,4
정말 요즘 엄청나게 허전해 어떡하니?! ,3
오늘 난 오늘 꽤 구역질 나 ㅠㅠ,6
솔직히 오늘 진짜 두렵다 어떡하지! ,0
방금 아까 진절머리나 진짜. ,6
나 밤늦게 말도 안 되게 인생 최고야?! ,5
하필 지금 밤늦게 너무 뇌가 쉬는 느낌 좋다?! ,4
하필 지금 방금 엄청나게 안정된다 괜찮다! ,4
정말 이번 주 꽤 심장이 벌렁거려 숨고 싶어... ,0
방금 퇴근길에 엄청나게 뿌듯하다 좋은 일만 가득!!,5
지금 난 이번 주 덜덜 떨려 숨고 싶어! ,0
지금 난 아까 굉장히 겁나 어떡하지! ,0
하필 지금 점심 먹고 진짜 진짜 화난다 진짜로! ,2
나 퇴근길에 엄청 섬뜩해 죽겠어 ㅠㅠ ,0
오늘 난 방금 굉장히 웃음이 난다 행운이다. ,5
갑자기 점심 먹고 너무 헐 진짜야. ,1
정말 이번 주 약간 두렵다 죽겠어?! ,0
방금 진짜 비위 상해... ,6
왠지 방금 약간 침울하다 어떡하니!,3
갑자기 퇴근길에 완전 허전해 어떡하니 ㅠㅠ ,3
나 붕괴 직전 어휴 ㅎㅎ,2
진짜 아까 너무 열받아 왜 저래 ㅎㅎ ,2
나 이번 주 안정된다 나쁘지 않다. ,4
왠지 점심 먹고 너무 우울해 정말.,3
오늘 난 방금 꽤 눈물 난다! ,3
방금 밤늦게 엄청 행복해 오늘 최고 ㅎㅎ ,5
지금 난 점심 먹고 약간 성질 난다? ,2
나 방금 약간 소름 돋아. ,0
나 밤늦게 꽤 징그러워 제발 치워줘?! ,6
왠지 요즘 굉장히 눈물 난다 어떡하니...,3
갑자기 진짜 공포스러워 어떡하지! ,0
진짜 점심 먹고 꽤 행복해 좋은 일만 가득. ,5
방금 오늘 엄청 뿌듯하다 완벽한 하루!! ,5
진짜 퇴근길에 엄청 구리다 제발 치워줘. ,6
갑자기 점심 먹고 말도 안 되게 놀랐어 내가 방금 본 게 맞아.,1
